Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
13,15,15:10:05,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,North,0.101329,2.921354,0.097932,3.8982,0.840545,0.748458,4.109826,3.269281,8.84624,9.934636,48.575199,0.441786,PSF-00495_20220518151005,0,0,0,270.757904,332.597137,0.185928,0.5,0.8,124.311661,24.66,21.96,26.17,29.37,84.61,156.7,150.1,4.2,1671,3.936,15:04:42,5/18/2022,0.08,0,0,-9999,-0.953,1.17,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.459353,2.406878,1.659167,0.918748,0.260311,0.037209,0.128103,1.51272,270.757904,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151005,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,15,15:10:38,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,North,0.067734,2.922004,0.0662,2.634557,0.812579,0.750363,4.081857,3.269278,8.86996,9.605407,48.251179,0.441786,PSF-00495_20220518151038,0,0,0,156.742569,215.862396,0.273877,0.5,0.8,185.356583,23.5,21.7,26.41,29.26,84.6,156.7,127.9,18.4,1692,3.935,15:04:42,5/18/2022,0.08,-0.001,-0.001,0,-1.077,-2.067,26.717,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.458908,2.40512,1.659842,0.864946,0.257805,0.032942,0.132851,1.529923,156.742569,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151038,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,15,15:11:31,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,Central,0.065192,2.922377,0.06377,2.75959,0.838567,0.773432,4.386657,3.54809,9.141873,9.911757,51.849751,0.441786,PSF-00495_20220518151131,0,0,0,208.679077,252.526398,0.173635,0.5,0.8,121.215622,23.71,21.87,26.8,30.51,84.6,156.8,154.4,1.5,1745,3.934,15:04:42,5/18/2022,0.08,-0.001,0.003,0.006,-3.024,-4.26,-10.284,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.459139,2.405396,1.660231,0.929471,0.253914,0.04354,0.140502,1.574725,208.679077,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151131,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,15,15:11:59,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,Central,0.102199,2.921406,0.098745,3.891758,0.873898,0.782002,4.110327,3.236429,9.242513,10.328631,48.580109,0.441786,PSF-00495_20220518151159,0,0,0,164.762024,221.457489,0.256011,0.5,0.8,179.465286,24.42,21.85,27,29.38,84.61,156.7,149,4.9,1753,3.934,15:04:42,5/18/2022,0.08,0,0.001,-9999,-2.522,-4.407,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.459082,2.406425,1.659221,0.916026,0.251865,0.027496,0.144567,1.580818,164.762024,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151159,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,15,15:12:34,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,Central,0.107804,2.922606,0.103969,4.235282,1.086086,0.986421,4.420743,3.334658,11.657931,12.835808,52.246162,0.441786,PSF-00495_20220518151234,0,0,0,208.286758,251.605515,0.172169,0.5,0.8,122.029831,29.88,27.14,27.26,30.64,84.61,156.8,156.3,0.3,1772,3.932,15:04:42,5/18/2022,0.08,0,-0.002,-0.001,-2.406,-4.68,-10.175,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.467426,2.414363,1.660469,0.934295,0.249253,0.039671,0.149541,1.597147,208.286758,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151234,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,15,15:13:16,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,0.055095,2.922432,0.054076,1.800356,0.840961,0.798468,3.58419,2.743229,9.437204,9.939441,42.362061,0.441786,PSF-00495_20220518151316,0,0,0,94.662666,378.697876,0.750031,0.5,0.8,30.898321,22.75,21.6,27.55,27.02,84.61,156.8,155.7,0.7,103,3.932,15:04:42,5/18/2022,0.08,-0.001,-0.001,-9999,-0.219,-0.463,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.458614,2.403872,1.660289,0.932696,0.246396,-0.006712,0.155321,0.194345,94.662666,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151316,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,15,15:13:34,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,0.026131,2.922276,0.0259,0.897836,0.854561,0.833371,3.708449,2.853889,9.849844,10.100299,43.831215,0.441786,PSF-00495_20220518151334,0,0,0,94.649078,380.790009,0.75144,0.5,0.8,29.54089,22.99,22.42,27.65,27.61,84.61,156.8,156.4,0.2,98,3.932,15:04:42,5/18/2022,0.08,0,0,-9999,-0.324,-0.711,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.45992,2.40422,1.660126,0.934533,0.245454,-0.00107,0.157557,0.190387,94.649078,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151334,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,15,15:14:29,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,0.043194,2.923072,0.042565,1.399215,0.949813,0.916846,3.655473,2.70566,10.835983,11.22561,43.203156,0.441786,PSF-00495_20220518151429,0,0,0,121.674301,435.166229,0.720396,0.5,0.8,24.009523,25.18,24.3,27.9,27.36,84.61,156.9,156.4,0.3,83,3.93,15:04:42,5/18/2022,0.08,-0.001,-0.001,-9999,0.927,2.576,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.462897,2.407451,1.660956,0.934585,0.243027,-0.00688,0.164481,0.177812,121.674301,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151429,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,15,15:15:33,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,-0.007351,2.922043,-0.00737,-0.25319,0.868574,0.874551,3.697288,2.828714,10.335373,10.264743,43.69426,0.441786,PSF-00495_20220518151533,0,0,0,117.299438,441.137543,0.734098,0.5,0.8,27.33263,22.62,22.78,28.2,27.55,84.62,156.7,154.4,1.5,93,3.929,15:15:05,5/18/2022,-0.03,0,-0.001,-9999,0.278,0.529,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.460437,2.403773,1.659884,0.9294,0.240142,-0.008159,0.17247,0.186017,117.299438,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151533,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,15,15:15:49,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,0.016516,2.921335,0.016423,0.584402,0.903203,0.889406,3.83012,2.926917,10.510779,10.673827,45.26339,0.441786,PSF-00495_20220518151549,0,0,0,98.3423,408.331635,0.759161,0.5,0.8,28.713482,23.44,23.08,28.27,28.16,84.62,156.7,156.2,0.3,95,3.929,15:15:05,5/18/2022,-0.03,0.003,0.002,-9999,0.561,1.228,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.460908,2.404983,1.659147,0.934036,0.239526,-0.001846,0.174299,0.187256,98.3423,0.000309,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151549,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,15,15:16:11,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,Central,0.025031,2.923126,0.024818,0.782582,0.864592,0.846134,3.464529,2.599937,9.999515,10.217647,40.943409,0.441786,PSF-00495_20220518151611,0,0,0,103.112701,385.395172,0.732449,0.5,0.8,29.723011,22.32,21.84,28.35,26.45,84.62,156.9,156.1,0.5,101,3.928,15:15:05,5/18/2022,-0.03,0,0,-9999,-0.045,-0.188,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.45892,2.403302,1.661012,0.933721,0.238692,-0.022785,0.176979,0.193051,103.112701,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151611,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,15,15:17:12,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,Central,0.051249,2.921929,0.050366,2.409594,1.048986,0.992225,4.953702,3.904716,11.725823,12.396615,58.541428,0.441786,PSF-00495_20220518151712,0,0,0,178.589706,206.273682,0.13421,0.5,0.8,92.335106,26.61,25.17,28.65,32.65,84.62,156.7,149.6,4.6,1720,3.927,15:15:05,5/18/2022,-0.03,0.002,-0.002,-0.001,1.913,-1.944,-13.59,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.464171,2.409617,1.659765,0.917379,0.235876,0.047686,0.184691,1.553465,178.589706,0.000308,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151712,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,15,15:17:45,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,Central,0.034173,2.92218,0.033778,1.612195,1.1156,1.077658,5.008403,3.892803,12.734925,13.183288,59.185413,0.441786,PSF-00495_20220518151745,0,0,0,199.02063,233.386871,0.14725,0.5,0.8,96.387733,27.95,27,28.87,32.85,84.62,156.8,156.2,0.4,1636,3.926,15:15:05,5/18/2022,-0.03,-0.002,0.001,0,-1.309,-3.711,-10.815,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.466993,2.411534,1.660026,0.933968,0.233887,0.047534,0.188887,1.483271,199.02063,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151745,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,15,15:18:44,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,Central,0.064449,2.921552,0.063058,3.292267,1.073521,0.995974,5.324086,4.250565,11.771206,12.687722,62.924274,0.441786,PSF-00495_20220518151844,0,0,0,190.508362,226.007217,0.15707,0.5,0.8,115.371826,26.25,24.36,29.29,33.94,84.61,156.7,156.4,0.2,1836,3.924,15:15:05,5/18/2022,-0.03,-0.002,-0.004,0.003,-2.378,-4.59,-10.321,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.462814,2.409024,1.659373,0.934435,0.230044,0.0561,0.196249,1.651254,190.508362,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151844,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,15,15:19:17,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,Central,0.047538,2.922767,0.046777,2.375327,1.121554,1.065687,5.256393,4.134839,12.594429,13.254667,62.120735,0.441786,PSF-00495_20220518151917,0,0,0,89.27536,108.913422,0.180309,0.5,0.8,119.315331,27.04,25.69,29.53,33.71,84.62,156.8,156.1,0.5,1654,3.923,15:15:05,5/18/2022,-0.03,0.003,-0.001,0.011,-2.44,-4.722,-6.68,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.464874,2.410136,1.660638,0.933735,0.227809,0.050241,0.20059,1.498278,89.27536,0.000302,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151917,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,15,15:19:43,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,Central,0.030187,2.921953,0.029878,1.571419,1.05604,1.01903,5.337959,4.281919,12.043635,12.481047,63.08786,0.441786,PSF-00495_20220518151943,0,0,0,199.718353,228.742004,0.126884,0.5,0.8,89.27401,25.18,24.3,29.73,33.98,84.61,156.7,156.1,0.4,1759,3.923,15:15:05,5/18/2022,-0.03,0,0,0.003,-1.702,-4.855,-10.919,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.462668,2.407408,1.65979,0.933821,0.226095,0.05138,0.203878,1.586243,199.718353,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518151943,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,15,15:20:05,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,Central,0.097672,2.922599,0.094513,4.177595,0.991,0.89259,4.606973,3.615973,10.549924,11.713086,54.45192,0.441786,PSF-00495_20220518152005,0,0,0,255.388138,356.859314,0.284345,0.5,0.8,208.115967,23.41,21.08,29.89,31.37,84.61,156.8,156.5,0.2,1830,3.92,15:15:05,5/18/2022,-0.03,-0.003,0,0.001,-8.227,-0.337,-25.531,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.457531,2.404777,1.660462,0.934686,0.224634,0.017139,0.206645,1.645762,255.388138,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152005,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,15,15:23:19,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,South,0.048572,2.922409,0.047778,2.349581,0.794829,0.739345,4.817347,4.022518,8.739092,9.394915,56.941284,0.441786,PSF-00495_20220518152319,0,0,0,87.981819,142.017242,0.380485,0.5,0.8,244.80864,17.98,16.72,30.65,32.16,84.6,156.8,154.9,1.2,1609,3.919,15:15:05,5/18/2022,-0.03,0.001,0,-9999,-1.038,-2.694,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450293,2.396475,1.660264,0.930789,0.218035,0.017616,0.229281,1.459793,87.981819,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152319,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,15,15:24:00,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,South,0.072541,2.922278,0.070784,2.813825,0.81599,0.749537,4.08252,3.266531,8.857529,9.642818,48.244484,0.441786,PSF-00495_20220518152400,0,0,0,114.863991,354.380249,0.675874,0.5,0.8,421.881287,18.33,16.83,30.77,29.26,84.62,156.8,155.8,0.6,1561,3.918,15:15:05,5/18/2022,-0.03,0.002,0.001,0.002,-1.279,-2.982,-11.536,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450467,2.397004,1.660129,0.933,0.216968,-0.018707,0.234188,1.419425,114.863991,0.000309,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152400,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,15,15:24:22,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,South,0.017522,2.924023,0.017417,0.72946,0.782625,0.765419,4.221198,3.438572,9.047019,9.250398,49.893299,0.441786,PSF-00495_20220518152422,0,0,0,115.581749,310.918091,0.628257,0.5,0.8,393.026093,17.52,17.13,30.83,29.84,84.6,157,155.9,0.7,1564,3.917,15:15:05,5/18/2022,-0.03,0.001,0,-9999,-0.049,-1.144,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450962,2.395746,1.66195,0.933132,0.216469,-0.012536,0.236804,1.422326,115.581749,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152422,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,15,15:25:02,5/17/2022,5/18/2022,n,JSG 2022,MS,,1,South,0.100228,2.92233,0.096905,4.029405,0.819359,0.724224,4.232347,3.412988,8.559936,9.68438,50.024044,0.441786,PSF-00495_20220518152502,0,0,0,192.737457,389.688843,0.505407,0.5,0.8,313.507172,18.22,16.11,30.94,29.88,84.61,156.8,156.4,0.2,1551,3.916,15:15:05,5/18/2022,-0.03,0.001,-0.001,0.002,-5.844,-4.094,1.139,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.449233,2.396832,1.660182,0.93458,0.215514,-0.013343,0.241269,1.41124,192.737457,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152502,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,15,15:26:11,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,South,0.016266,2.922584,0.016176,0.65919,0.765796,0.750223,4.11475,3.348954,8.865602,9.049635,48.625206,0.441786,PSF-00495_20220518152611,0,0,0,101.988312,415.2099,0.754369,0.5,0.8,23.364523,16.89,16.55,31.09,29.4,84.62,156.8,156.1,0.5,77,3.916,15:25:45,5/18/2022,0.2,0.001,0,-9999,0.032,0.121,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.44996,2.394386,1.660447,0.933764,0.214283,-0.020905,0.248718,0.172862,101.988312,0.000324,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152611,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,15,15:26:48,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,South,0.056262,2.922452,0.0552,2.097679,0.868527,0.819022,3.992131,3.123603,9.678054,10.263032,47.173389,0.441786,PSF-00495_20220518152648,0,0,0,94.799637,386.484497,0.754713,0.5,0.8,26.683176,19.13,18.04,31.11,28.87,84.63,156.8,156.1,0.5,88,3.915,15:25:45,5/18/2022,0.2,0.001,-0.001,-9999,-0.343,-0.26,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.452447,2.397866,1.660309,0.933632,0.214099,-0.027344,0.252418,0.182072,94.799637,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152648,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,15,15:27:12,5/17/2022,5/18/2022,y,JSG 2022,MS,,2,South,0.103333,2.922235,0.099803,4.076775,0.849764,0.753517,4.203346,3.353582,8.904132,10.04147,49.669971,0.441786,PSF-00495_20220518152712,0,0,0,92.106697,360.105865,0.744223,0.5,0.8,17.864906,18.72,16.6,31.11,29.77,84.63,156.8,156.1,0.5,60,3.914,15:25:45,5/18/2022,0.2,0,0,-9999,-0.16,-0.24,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.450042,2.397225,1.660084,0.933654,0.214078,-0.016814,0.254736,0.158221,92.106697,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152712,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,15,15:27:41,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,South,0.008007,2.925717,0.007985,0.448496,0.865351,0.854794,5.441354,4.576003,10.101083,10.225835,64.300369,0.441786,PSF-00495_20220518152741,0,0,0,96.929314,120.100021,0.192928,0.5,0.8,106.039383,19.03,18.8,31.14,34.33,84.62,157.2,147.1,6.5,1374,3.914,15:25:45,5/18/2022,0.2,0.001,0,-9999,0.66,-0.997,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.453693,2.39771,1.663725,0.911216,0.213868,0.038542,0.257732,1.262728,96.929314,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152741,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,15,15:28:02,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,South,0.030396,2.922385,0.030083,1.58856,0.916611,0.879154,5.221763,4.305151,10.392169,10.834937,61.724606,0.441786,PSF-00495_20220518152802,0,0,0,115.304947,161.635635,0.286637,0.5,0.8,180.20105,20.11,19.29,31.18,33.59,84.6,156.8,155.9,0.6,1572,3.913,15:25:45,5/18/2022,0.2,0.002,0.003,0.002,-1.664,-4.18,-11.663,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.454484,2.399352,1.660239,0.93321,0.213489,0.028782,0.260124,1.428823,115.304947,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152802,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,15,15:28:27,5/17/2022,5/18/2022,y,JSG 2022,MS,,3,South,0.076423,2.923257,0.074476,2.992651,0.86748,0.796909,4.1664,3.29892,9.41811,10.252145,49.239784,0.441786,PSF-00495_20220518152827,0,0,0,108.678459,370.408051,0.706598,0.5,0.8,29.00322,18.97,17.43,31.24,29.61,84.61,156.9,153.3,2.3,103,3.913,15:25:45,5/18/2022,0.2,0,-0.001,-0.002,-1.389,-3.299,-13.847,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.451415,2.397605,1.661149,0.926803,0.213015,-0.020162,0.263011,0.19403,108.678459,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152827,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
40,15,15:28:52,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,South,0.062405,2.922283,0.0611,3.191643,0.807384,0.732028,5.072577,4.265193,8.653605,9.544422,59.965034,0.441786,PSF-00495_20220518152852,0,0,0,156.709671,244.485855,0.359024,0.5,0.8,241.216263,17.59,15.95,31.3,33.07,84.59,156.8,134.4,14.2,1680,3.872,15:25:45,5/18/2022,0.2,-0.003,-0.003,0.002,-2.37,-4.297,-13.992,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.448939,2.395468,1.660133,0.88049,0.212486,0.020922,0.26586,1.519586,156.709671,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152852,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
41,15,15:29:11,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,South,0.04126,2.92315,0.040686,1.941617,0.950529,0.904792,4.849379,3.89885,10.695168,11.235794,57.322449,0.441786,PSF-00495_20220518152911,0,0,0,138.428802,276.270386,0.498937,0.5,0.8,322.813599,20.63,19.64,31.37,32.27,84.6,156.9,155.7,0.7,1618,3.912,15:25:45,5/18/2022,0.2,0.003,0.002,0.008,-0.97,-3.385,-10.933,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.455034,2.400126,1.661037,0.932809,0.211905,0.010265,0.268357,1.467337,138.428802,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152911,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
42,15,15:29:34,5/17/2022,5/18/2022,n,JSG 2022,MS,,4,South,0.140216,2.92245,0.133797,5.338122,1.059499,0.933825,4.327929,3.26843,11.036165,12.521409,51.148487,0.441786,PSF-00495_20220518152934,0,0,0,134.89151,379.122742,0.644201,0.5,0.8,325.864075,22.88,20.17,31.46,30.27,84.61,156.8,155.9,0.6,1265,3.912,15:25:45,5/18/2022,0.2,-0.002,-0.002,-0.004,-0.657,-1.909,-6.199,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.455889,2.403498,1.660308,0.933172,0.211197,-0.01492,0.271132,1.170714,134.89151,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220518152934,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
